[Point Spectroscopy Data]
Approach Rate=0.0760 µm/sec
Retreat Rate=0.0760 µm/sec
Z Start=-0.6000 µm
Z End=-1.1000 µm
Cycle Hold Time=0.000 sec
½ Cycle Hold Time=0.000 sec
Z Piezo Linerizer On=no

[Series layout]
Points Number=512
Series Number=1
Trace Z Position, µm	Deflection Signal, V	Retrace Z Position, µm	Deflection Signal, V

[Data]
 -0.989433	 -5.563577	 -0.710567	  5.816585
 -0.990412	 -5.582589	 -0.709588	  5.874234
 -0.991390	 -5.632571	 -0.708610	  5.904285
 -0.992369	 -5.659249	 -0.707631	  5.974200
 -0.993347	 -5.699727	 -0.706653	  5.999038
 -0.994326	 -5.731004	 -0.705674	  6.064353
 -0.995304	 -5.773627	 -0.704696	  6.081525
 -0.996283	 -5.811958	 -0.703717	  6.156346
 -0.997261	 -5.836490	 -0.702739	  6.182105
 -0.998240	 -5.884019	 -0.701760	  6.217675
 -0.999218	 -5.911311	 -0.700782	  6.274711
 -1.000196	 -5.965587	 -0.699804	  6.308442
 -1.001175	 -5.984905	 -0.698825	  6.383876
 -1.002153	 -6.029368	 -0.697847	  6.391235
 -1.003132	 -6.060953	 -0.696868	  6.456857
 -1.004110	 -6.109709	 -0.695890	  6.489975
 -1.005089	 -6.139147	 -0.694911	  6.557436
 -1.006067	 -6.176558	 -0.693933	  6.581048
 -1.007046	 -6.203849	 -0.692954	  6.637777
 -1.008024	 -6.246779	 -0.691976	  6.670281
 -1.009003	 -6.290936	 -0.690997	  6.730383
 -1.009981	 -6.309641	 -0.690019	  6.772700
 -1.010960	 -6.362383	 -0.689040	  6.811951
 -1.011938	 -6.378329	 -0.688062	  6.865307
 -1.012917	 -6.428312	 -0.687083	  6.892905
 -1.013895	 -6.453763	 -0.686105	  6.959753
 -1.014874	 -6.498227	 -0.685126	  6.986738
 -1.015852	 -6.539010	 -0.684148	  7.045613
 -1.016830	 -6.573661	 -0.683169	  7.079344
 -1.017809	 -6.614751	 -0.682191	  7.148952
 -1.018788	 -6.650935	 -0.681213	  7.171950
 -1.019766	 -6.687426	 -0.680234	  7.228986
 -1.020744	 -6.709811	 -0.679256	  7.281422
 -1.021723	 -6.762247	 -0.678277	  7.315460
 -1.022701	 -6.788005	 -0.677299	  7.373722
 -1.023680	 -6.826642	 -0.676320	  7.401933
 -1.024658	 -6.855466	 -0.675342	  7.465102
 -1.025637	 -6.897783	 -0.674363	  7.485954
 -1.026615	 -6.925688	 -0.673385	  7.558321
 -1.027594	 -6.968618	 -0.672406	  7.587146
 -1.028572	 -7.001429	 -0.671428	  7.644182
 -1.029551	 -7.029947	 -0.670449	  7.672393
 -1.030529	 -7.066131	 -0.669471	  7.714097
 -1.031508	 -7.102008	 -0.668492	  7.785238
 -1.032486	 -7.137886	 -0.667514	  7.811609
 -1.033465	 -7.167323	 -0.666535	  7.864965
 -1.034443	 -7.207187	 -0.665557	  7.895016
 -1.035421	 -7.239691	 -0.664578	  7.958798
