[Point Spectroscopy Data]
Approach Rate=0.0760 µm/sec
Retreat Rate=0.0760 µm/sec
Z Start=0.0000 µm
Z End=-0.5000 µm
Cycle Hold Time=0.000 sec
½ Cycle Hold Time=0.000 sec
Z Piezo Linerizer On=no

[Series layout]
Points Number=512
Series Number=1
Trace Z Position, µm	Deflection Signal, V	Retrace Z Position, µm	Deflection Signal, V

[Data]
 -0.457926	 -0.583069	 -0.042074	  3.262243
 -0.458905	 -0.533699	 -0.041095	  3.278189
 -0.459883	 -0.549952	 -0.040117	  3.296587
 -0.460862	 -0.577243	 -0.039138	  3.272056
 -0.461840	 -0.585522	 -0.038160	  3.280029
 -0.462819	 -0.567737	 -0.037181	  3.309466
 -0.463797	 -0.537073	 -0.036203	  3.421085
 -0.464776	 -0.556698	 -0.035224	  3.554781
 -0.465754	 -0.566510	 -0.034246	  3.705957
 -0.466733	 -0.566204	 -0.033267	  3.803776
 -0.467711	 -0.561604	 -0.032289	  3.958324
 -0.468690	 -0.554858	 -0.031310	  4.042038
 -0.469668	 -0.559764	 -0.030332	  4.145377
 -0.470647	 -0.572030	 -0.029353	  4.138018
 -0.471625	 -0.548725	 -0.028375	  4.166229
 -0.472603	 -0.561911	 -0.027397	  4.221425
 -0.473582	 -0.560991	 -0.026418	  4.258222
 -0.474560	 -0.579083	 -0.025440	  4.322004
 -0.475539	 -0.587055	 -0.024461	  4.356961
 -0.476517	 -0.536153	 -0.023483	  4.434849
 -0.477496	 -0.551178	 -0.022504	  4.499857
 -0.478474	 -0.541979	 -0.021526	  4.596143
 -0.479453	 -0.571110	 -0.020547	  4.607183
 -0.480431	 -0.578776	 -0.019569	  4.666058
 -0.481410	 -0.537073	 -0.018590	  4.693349
 -0.482388	 -0.534926	 -0.017612	  4.786263
 -0.483367	 -0.530940	 -0.016633	  4.858937
 -0.484345	 -0.576323	 -0.015655	  4.905854
 -0.485324	 -0.577243	 -0.014676	  4.929772
 -0.486302	 -0.581229	 -0.013698	  4.932838
 -0.487281	 -0.551178	 -0.012719	  4.983128
 -0.488259	 -0.563137	 -0.011741	  4.961050
 -0.489238	 -0.576323	 -0.010762	  5.019312
 -0.490216	 -0.575096	 -0.009784	  4.934678
 -0.491194	 -0.548725	 -0.008806	  4.867830
 -0.492173	 -0.571723	 -0.007827	  4.794848
 -0.493151	 -0.537073	 -0.006849	  4.799755
 -0.494130	 -0.577549	 -0.005870	  4.917200
 -0.495108	 -0.589815	 -0.004892	  5.068988
 -0.496087	 -0.567430	 -0.003913	  5.187965
 -0.497065	 -0.572030	 -0.002935	  5.268919
 -0.498044	 -0.538299	 -0.001956	  5.378698
 -0.499022	 -0.576936	 -0.000978	  5.444933
 -0.500000	 -0.557311	  0.000000	  5.551032
